user_id,rank,item_id,title,predicted_rating,n_training_ratings
822,6,513,"Third Man, The (1949)",3.978,45
822,7,603,Rear Window (1954),3.968,155
822,8,427,To Kill a Mockingbird (1962),3.911,176
822,9,285,Secrets & Lies (1996),3.911,124
822,10,657,"Manchurian Candidate, The (1962)",3.897,101
823,1,169,"Wrong Trousers, The (1993)",4.745,87
823,2,483,Casablanca (1942),4.745,178
823,3,178,12 Angry Men (1957),4.704,89
823,4,513,"Third Man, The (1949)",4.696,45
823,5,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.665,44
823,6,657,"Manchurian Candidate, The (1962)",4.629,101
823,7,480,North by Northwest (1959),4.618,134
823,8,647,Ran (1985),4.617,50
823,9,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.611,146
823,10,488,Sunset Blvd. (1950),4.596,47
824,1,408,"Close Shave, A (1995)",4.347,89
824,2,483,Casablanca (1942),4.311,178
824,3,513,"Third Man, The (1949)",4.232,45
824,4,64,"Shawshank Redemption, The (1994)",4.228,201
824,5,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.216,146
824,6,357,One Flew Over the Cuckoo's Nest (1975),4.215,200
824,7,318,Schindler's List (1993),4.203,234
824,8,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.183,44
824,9,190,Henry V (1989),4.182,85
824,10,192,Raging Bull (1980),4.171,85
825,1,64,"Shawshank Redemption, The (1994)",4.796,201
825,2,313,Titanic (1997),4.753,272
825,3,513,"Third Man, The (1949)",4.751,45
825,4,169,"Wrong Trousers, The (1993)",4.749,87
825,5,408,"Close Shave, A (1995)",4.748,89
825,6,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.674,44
825,7,318,Schindler's List (1993),4.67,234
825,8,483,Casablanca (1942),4.624,178
825,9,174,Raiders of the Lost Ark (1981),4.621,317
825,10,178,12 Angry Men (1957),4.62,89
826,1,408,"Close Shave, A (1995)",4.94,89
826,2,483,Casablanca (1942),4.924,178
826,3,318,Schindler's List (1993),4.882,234
826,4,64,"Shawshank Redemption, The (1994)",4.873,201
826,5,169,"Wrong Trousers, The (1993)",4.854,87
826,6,178,12 Angry Men (1957),4.828,89
826,7,98,"Silence of the Lambs, The (1991)",4.804,290
826,8,513,"Third Man, The (1949)",4.79,45
826,9,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.787,44
826,10,12,"Usual Suspects, The (1995)",4.775,202
827,1,64,"Shawshank Redemption, The (1994)",4.322,201
827,2,483,Casablanca (1942),4.293,178
827,3,513,"Third Man, The (1949)",4.282,45
827,4,408,"Close Shave, A (1995)",4.276,89
827,5,318,Schindler's List (1993),4.27,234
827,6,657,"Manchurian Candidate, The (1962)",4.216,101
827,7,50,Star Wars (1977),4.193,438
827,8,12,"Usual Suspects, The (1995)",4.189,202
827,9,169,"Wrong Trousers, The (1993)",4.189,87
827,10,603,Rear Window (1954),4.166,155
828,1,408,"Close Shave, A (1995)",3.955,89
828,2,483,Casablanca (1942),3.908,178
828,3,169,"Wrong Trousers, The (1993)",3.862,87
828,4,64,"Shawshank Redemption, The (1994)",3.845,201
828,5,318,Schindler's List (1993),3.828,234
828,6,178,12 Angry Men (1957),3.783,89
828,7,603,Rear Window (1954),3.769,155
828,8,513,"Third Man, The (1949)",3.764,45
828,9,98,"Silence of the Lambs, The (1991)",3.743,290
828,10,114,Wallace & Gromit: The Best of Aardman Animation (1996),3.724,44
829,1,408,"Close Shave, A (1995)",4.416,89
829,2,169,"Wrong Trousers, The (1993)",4.302,87
829,3,923,Raise the Red Lantern (1991),4.278,43
829,4,64,"Shawshank Redemption, The (1994)",4.211,201
829,5,483,Casablanca (1942),4.205,178
829,6,50,Star Wars (1977),4.198,438
829,7,12,"Usual Suspects, The (1995)",4.168,202
829,8,357,One Flew Over the Cuckoo's Nest (1975),4.151,200
829,9,199,"Bridge on the River Kwai, The (1957)",4.115,126
829,10,488,Sunset Blvd. (1950),4.104,47
830,1,408,"Close Shave, A (1995)",4.624,89
830,2,483,Casablanca (1942),4.512,178
830,3,318,Schindler's List (1993),4.477,234
830,4,64,"Shawshank Redemption, The (1994)",4.416,201
830,5,178,12 Angry Men (1957),4.415,89
830,6,480,North by Northwest (1959),4.411,134
830,7,285,Secrets & Lies (1996),4.384,124
830,8,357,One Flew Over the Cuckoo's Nest (1975),4.38,200
830,9,192,Raging Bull (1980),4.378,85
830,10,513,"Third Man, The (1949)",4.371,45
831,1,513,"Third Man, The (1949)",4.449,45
831,2,318,Schindler's List (1993),4.434,234
831,3,64,"Shawshank Redemption, The (1994)",4.413,201
831,4,408,"Close Shave, A (1995)",4.373,89
831,5,483,Casablanca (1942),4.337,178
831,6,50,Star Wars (1977),4.317,438
831,7,357,One Flew Over the Cuckoo's Nest (1975),4.283,200
831,8,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.266,44
831,9,480,North by Northwest (1959),4.26,134
831,10,98,"Silence of the Lambs, The (1991)",4.213,290
832,1,408,"Close Shave, A (1995)",4.139,89
832,2,318,Schindler's List (1993),4.104,234
832,3,483,Casablanca (1942),4.081,178
832,4,64,"Shawshank Redemption, The (1994)",4.027,201
832,5,169,"Wrong Trousers, The (1993)",4.019,87
832,6,657,"Manchurian Candidate, The (1962)",4.008,101
832,7,178,12 Angry Men (1957),4.004,89
832,8,513,"Third Man, The (1949)",3.991,45
832,9,114,Wallace & Gromit: The Best of Aardman Animation (1996),3.978,44
832,10,603,Rear Window (1954),3.973,155
833,1,408,"Close Shave, A (1995)",4.1,89
833,2,169,"Wrong Trousers, The (1993)",4.008,87
833,3,480,North by Northwest (1959),3.974,134
833,4,64,"Shawshank Redemption, The (1994)",3.963,201
833,5,513,"Third Man, The (1949)",3.931,45
833,6,127,"Godfather, The (1972)",3.921,308
833,7,603,Rear Window (1954),3.919,155
833,8,178,12 Angry Men (1957),3.904,89
833,9,272,Good Will Hunting (1997),3.903,155
833,10,318,Schindler's List (1993),3.896,234
834,1,169,"Wrong Trousers, The (1993)",4.703,87
834,2,483,Casablanca (1942),4.682,178
834,3,64,"Shawshank Redemption, The (1994)",4.669,201
834,4,178,12 Angry Men (1957),4.65,89
834,5,408,"Close Shave, A (1995)",4.647,89
834,6,513,"Third Man, The (1949)",4.627,45
834,7,318,Schindler's List (1993),4.622,234
834,8,603,Rear Window (1954),4.604,155
834,9,480,North by Northwest (1959),4.581,134
834,10,12,"Usual Suspects, The (1995)",4.557,202
835,1,408,"Close Shave, A (1995)",4.771,89
835,2,483,Casablanca (1942),4.729,178
835,3,64,"Shawshank Redemption, The (1994)",4.721,201
835,4,513,"Third Man, The (1949)",4.707,45
835,5,178,12 Angry Men (1957),4.677,89
835,6,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.675,146
835,7,480,North by Northwest (1959),4.664,134
835,8,657,"Manchurian Candidate, The (1962)",4.649,101
835,9,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.638,44
835,10,169,"Wrong Trousers, The (1993)",4.634,87
836,1,483,Casablanca (1942),4.615,178
836,2,408,"Close Shave, A (1995)",4.594,89
836,3,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.552,146
836,4,178,12 Angry Men (1957),4.521,89
836,5,64,"Shawshank Redemption, The (1994)",4.494,201
836,6,480,North by Northwest (1959),4.489,134
836,7,169,"Wrong Trousers, The (1993)",4.473,87
836,8,513,"Third Man, The (1949)",4.441,45
836,9,488,Sunset Blvd. (1950),4.407,47
836,10,647,Ran (1985),4.398,50
837,1,408,"Close Shave, A (1995)",4.572,89
837,2,483,Casablanca (1942),4.464,178
837,3,178,12 Angry Men (1957),4.42,89
837,4,50,Star Wars (1977),4.408,438
837,5,318,Schindler's List (1993),4.383,234
837,6,64,"Shawshank Redemption, The (1994)",4.356,201
837,7,511,Lawrence of Arabia (1962),4.353,127
837,8,169,"Wrong Trousers, The (1993)",4.32,87
837,9,923,Raise the Red Lantern (1991),4.314,43
837,10,357,One Flew Over the Cuckoo's Nest (1975),4.296,200
838,1,318,Schindler's List (1993),4.788,234
838,2,483,Casablanca (1942),4.711,178
838,3,64,"Shawshank Redemption, The (1994)",4.674,201
838,4,513,"Third Man, The (1949)",4.669,45
838,5,657,"Manchurian Candidate, The (1962)",4.664,101
838,6,50,Star Wars (1977),4.611,438
838,7,178,12 Angry Men (1957),4.606,89
838,8,98,"Silence of the Lambs, The (1991)",4.588,290
838,9,427,To Kill a Mockingbird (1962),4.565,176
838,10,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.557,146
839,1,408,"Close Shave, A (1995)",4.211,89
839,2,318,Schindler's List (1993),4.203,234
839,3,483,Casablanca (1942),4.178,178
839,4,169,"Wrong Trousers, The (1993)",4.17,87
839,5,64,"Shawshank Redemption, The (1994)",4.169,201
839,6,513,"Third Man, The (1949)",4.16,45
839,7,603,Rear Window (1954),4.151,155
839,8,178,12 Angry Men (1957),4.137,89
839,9,657,"Manchurian Candidate, The (1962)",4.134,101
839,10,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.107,44
840,1,408,"Close Shave, A (1995)",4.83,89
840,2,318,Schindler's List (1993),4.692,234
840,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.652,44
840,4,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.643,146
840,5,357,One Flew Over the Cuckoo's Nest (1975),4.641,200
840,6,603,Rear Window (1954),4.606,155
840,7,12,"Usual Suspects, The (1995)",4.601,202
840,8,923,Raise the Red Lantern (1991),4.6,43
840,9,178,12 Angry Men (1957),4.595,89
840,10,223,Sling Blade (1996),4.583,100
841,1,318,Schindler's List (1993),4.745,234
841,2,64,"Shawshank Redemption, The (1994)",4.729,201
841,3,483,Casablanca (1942),4.725,178
841,4,408,"Close Shave, A (1995)",4.692,89
841,5,178,12 Angry Men (1957),4.685,89
841,6,192,Raging Bull (1980),4.656,85
841,7,513,"Third Man, The (1949)",4.646,45
841,8,657,"Manchurian Candidate, The (1962)",4.645,101
841,9,357,One Flew Over the Cuckoo's Nest (1975),4.639,200
841,10,174,Raiders of the Lost Ark (1981),4.593,317
842,1,483,Casablanca (1942),4.773,178
842,2,408,"Close Shave, A (1995)",4.753,89
842,3,513,"Third Man, The (1949)",4.735,45
842,4,318,Schindler's List (1993),4.68,234
842,5,169,"Wrong Trousers, The (1993)",4.667,87
842,6,285,Secrets & Lies (1996),4.629,124
842,7,64,"Shawshank Redemption, The (1994)",4.627,201
842,8,12,"Usual Suspects, The (1995)",4.624,202
842,9,427,To Kill a Mockingbird (1962),4.614,176
842,10,923,Raise the Red Lantern (1991),4.611,43
843,1,408,"Close Shave, A (1995)",3.743,89
843,2,483,Casablanca (1942),3.671,178
843,3,318,Schindler's List (1993),3.649,234
843,4,178,12 Angry Men (1957),3.585,89
843,5,64,"Shawshank Redemption, The (1994)",3.576,201
843,6,114,Wallace & Gromit: The Best of Aardman Animation (1996),3.496,44
843,7,313,Titanic (1997),3.491,272
843,8,169,"Wrong Trousers, The (1993)",3.479,87
843,9,488,Sunset Blvd. (1950),3.475,47
843,10,513,"Third Man, The (1949)",3.469,45
844,1,408,"Close Shave, A (1995)",4.293,89
844,2,64,"Shawshank Redemption, The (1994)",4.25,201
844,3,513,"Third Man, The (1949)",4.25,45
844,4,169,"Wrong Trousers, The (1993)",4.22,87
844,5,483,Casablanca (1942),4.157,178
844,6,178,12 Angry Men (1957),4.154,89
844,7,357,One Flew Over the Cuckoo's Nest (1975),4.151,200
844,8,657,"Manchurian Candidate, The (1962)",4.112,101
844,9,923,Raise the Red Lantern (1991),4.091,43
844,10,22,Braveheart (1995),4.088,201
845,1,64,"Shawshank Redemption, The (1994)",3.913,201
845,2,483,Casablanca (1942),3.903,178
845,3,318,Schindler's List (1993),3.817,234
845,4,408,"Close Shave, A (1995)",3.806,89
845,5,513,"Third Man, The (1949)",3.791,45
845,6,178,12 Angry Men (1957),3.777,89
845,7,272,Good Will Hunting (1997),3.763,155
845,8,98,"Silence of the Lambs, The (1991)",3.723,290
845,9,12,"Usual Suspects, The (1995)",3.72,202
845,10,603,Rear Window (1954),3.713,155
846,1,408,"Close Shave, A (1995)",4.615,89
846,2,169,"Wrong Trousers, The (1993)",4.472,87
846,3,483,Casablanca (1942),4.467,178
846,4,603,Rear Window (1954),4.432,155
846,5,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.412,44
846,6,50,Star Wars (1977),4.39,438
846,7,98,"Silence of the Lambs, The (1991)",4.388,290
846,8,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.384,146
846,9,357,One Flew Over the Cuckoo's Nest (1975),4.374,200
846,10,100,Fargo (1996),4.334,376
847,1,318,Schindler's List (1993),3.935,234
847,2,178,12 Angry Men (1957),3.838,89
847,3,64,"Shawshank Redemption, The (1994)",3.825,201
847,4,657,"Manchurian Candidate, The (1962)",3.782,101
847,5,251,Shall We Dance? (1996),3.779,31
847,6,408,"Close Shave, A (1995)",3.767,89
847,7,513,"Third Man, The (1949)",3.762,45
847,8,313,Titanic (1997),3.751,272
847,9,483,Casablanca (1942),3.743,178
847,10,427,To Kill a Mockingbird (1962),3.738,176
848,1,408,"Close Shave, A (1995)",5.0,89
848,2,64,"Shawshank Redemption, The (1994)",4.919,201
848,3,513,"Third Man, The (1949)",4.914,45
848,4,169,"Wrong Trousers, The (1993)",4.887,87
848,5,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.842,44
848,6,178,12 Angry Men (1957),4.83,89
848,7,488,Sunset Blvd. (1950),4.807,47
848,8,98,"Silence of the Lambs, The (1991)",4.796,290
848,9,302,L.A. Confidential (1997),4.752,205
848,10,923,Raise the Red Lantern (1991),4.723,43
849,1,496,It's a Wonderful Life (1946),5.0,180
849,2,408,"Close Shave, A (1995)",5.0,89
849,3,483,Casablanca (1942),5.0,178
849,4,318,Schindler's List (1993),5.0,234
849,5,647,Ran (1985),5.0,50
849,6,187,"Godfather: Part II, The (1974)",5.0,166
849,7,100,Fargo (1996),5.0,376
849,8,83,Much Ado About Nothing (1993),5.0,126
849,9,190,Henry V (1989),5.0,85
849,10,50,Star Wars (1977),5.0,438
850,1,318,Schindler's List (1993),5.0,234
850,2,64,"Shawshank Redemption, The (1994)",4.969,201
850,3,178,12 Angry Men (1957),4.965,89
850,4,408,"Close Shave, A (1995)",4.957,89
850,5,190,Henry V (1989),4.944,85
850,6,313,Titanic (1997),4.928,272
850,7,483,Casablanca (1942),4.918,178
850,8,513,"Third Man, The (1949)",4.904,45
850,9,50,Star Wars (1977),4.904,438
850,10,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.851,44
851,1,513,"Third Man, The (1949)",4.673,45
851,2,408,"Close Shave, A (1995)",4.614,89
851,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.511,44
851,4,603,Rear Window (1954),4.499,155
851,5,169,"Wrong Trousers, The (1993)",4.494,87
851,6,488,Sunset Blvd. (1950),4.492,47
851,7,50,Star Wars (1977),4.486,438
851,8,357,One Flew Over the Cuckoo's Nest (1975),4.48,200
851,9,98,"Silence of the Lambs, The (1991)",4.475,290
851,10,923,Raise the Red Lantern (1991),4.463,43
852,1,318,Schindler's List (1993),4.72,234
852,2,64,"Shawshank Redemption, The (1994)",4.669,201
852,3,513,"Third Man, The (1949)",4.638,45
852,4,483,Casablanca (1942),4.616,178
852,5,178,12 Angry Men (1957),4.602,89
852,6,169,"Wrong Trousers, The (1993)",4.561,87
852,7,657,"Manchurian Candidate, The (1962)",4.553,101
852,8,603,Rear Window (1954),4.545,155
852,9,174,Raiders of the Lost Ark (1981),4.542,317
852,10,251,Shall We Dance? (1996),4.538,31
853,1,408,"Close Shave, A (1995)",4.148,89
853,2,483,Casablanca (1942),4.114,178
853,3,64,"Shawshank Redemption, The (1994)",4.094,201
853,4,169,"Wrong Trousers, The (1993)",4.036,87
853,5,178,12 Angry Men (1957),4.025,89
853,6,513,"Third Man, The (1949)",4.004,45
853,7,318,Schindler's List (1993),3.997,234
853,8,50,Star Wars (1977),3.992,438
853,9,134,Citizen Kane (1941),3.979,136
853,10,357,One Flew Over the Cuckoo's Nest (1975),3.978,200
854,1,408,"Close Shave, A (1995)",4.162,89
854,2,515,"Boot, Das (1981)",3.997,148
854,3,169,"Wrong Trousers, The (1993)",3.963,87
854,4,923,Raise the Red Lantern (1991),3.952,43
854,5,513,"Third Man, The (1949)",3.948,45
854,6,178,12 Angry Men (1957),3.938,89
854,7,480,North by Northwest (1959),3.934,134
854,8,100,Fargo (1996),3.92,376
854,9,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),3.92,146
854,10,114,Wallace & Gromit: The Best of Aardman Animation (1996),3.89,44
855,1,408,"Close Shave, A (1995)",4.109,89
855,2,318,Schindler's List (1993),4.02,234
855,3,64,"Shawshank Redemption, The (1994)",4.01,201
855,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.002,44
855,5,513,"Third Man, The (1949)",3.98,45
855,6,483,Casablanca (1942),3.976,178
855,7,178,12 Angry Men (1957),3.962,89
855,8,169,"Wrong Trousers, The (1993)",3.949,87
855,9,603,Rear Window (1954),3.93,155
855,10,357,One Flew Over the Cuckoo's Nest (1975),3.915,200
856,1,408,"Close Shave, A (1995)",4.382,89
856,2,483,Casablanca (1942),4.365,178
856,3,318,Schindler's List (1993),4.353,234
856,4,64,"Shawshank Redemption, The (1994)",4.334,201
856,5,169,"Wrong Trousers, The (1993)",4.321,87
856,6,480,North by Northwest (1959),4.295,134
856,7,178,12 Angry Men (1957),4.293,89
856,8,603,Rear Window (1954),4.277,155
856,9,513,"Third Man, The (1949)",4.262,45
856,10,488,Sunset Blvd. (1950),4.258,47
857,1,408,"Close Shave, A (1995)",4.673,89
857,2,483,Casablanca (1942),4.642,178
857,3,357,One Flew Over the Cuckoo's Nest (1975),4.62,200
857,4,318,Schindler's List (1993),4.604,234
857,5,603,Rear Window (1954),4.58,155
857,6,178,12 Angry Men (1957),4.531,89
857,7,488,Sunset Blvd. (1950),4.516,47
857,8,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.514,146
857,9,479,Vertigo (1958),4.492,141
857,10,657,"Manchurian Candidate, The (1962)",4.492,101
858,1,408,"Close Shave, A (1995)",4.543,89
858,2,318,Schindler's List (1993),4.519,234
858,3,178,12 Angry Men (1957),4.471,89
858,4,64,"Shawshank Redemption, The (1994)",4.441,201
858,5,483,Casablanca (1942),4.426,178
858,6,12,"Usual Suspects, The (1995)",4.404,202
858,7,357,One Flew Over the Cuckoo's Nest (1975),4.403,200
858,8,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.401,44
858,9,169,"Wrong Trousers, The (1993)",4.398,87
858,10,654,Chinatown (1974),4.373,113
859,1,169,"Wrong Trousers, The (1993)",4.919,87
859,2,64,"Shawshank Redemption, The (1994)",4.911,201
859,3,513,"Third Man, The (1949)",4.879,45
859,4,408,"Close Shave, A (1995)",4.861,89
859,5,483,Casablanca (1942),4.829,178
859,6,178,12 Angry Men (1957),4.824,89
859,7,318,Schindler's List (1993),4.818,234
859,8,174,Raiders of the Lost Ark (1981),4.778,317
859,9,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.737,44
859,10,199,"Bridge on the River Kwai, The (1957)",4.716,126
860,1,318,Schindler's List (1993),4.21,234
860,2,408,"Close Shave, A (1995)",4.188,89
860,3,513,"Third Man, The (1949)",4.167,45
860,4,64,"Shawshank Redemption, The (1994)",4.11,201
860,5,483,Casablanca (1942),4.097,178
860,6,12,"Usual Suspects, The (1995)",4.086,202
860,7,174,Raiders of the Lost Ark (1981),4.076,317
860,8,50,Star Wars (1977),4.073,438
860,9,169,"Wrong Trousers, The (1993)",4.064,87
860,10,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.014,44
861,1,408,"Close Shave, A (1995)",4.83,89
861,2,318,Schindler's List (1993),4.756,234
861,3,178,12 Angry Men (1957),4.738,89
861,4,483,Casablanca (1942),4.71,178
861,5,64,"Shawshank Redemption, The (1994)",4.673,201
861,6,50,Star Wars (1977),4.662,438
861,7,488,Sunset Blvd. (1950),4.634,47
861,8,192,Raging Bull (1980),4.628,85
861,9,603,Rear Window (1954),4.616,155
861,10,172,"Empire Strikes Back, The (1980)",4.615,268
862,1,408,"Close Shave, A (1995)",5.0,89
862,2,318,Schindler's List (1993),5.0,234
862,3,64,"Shawshank Redemption, The (1994)",5.0,201
862,4,178,12 Angry Men (1957),5.0,89
862,5,313,Titanic (1997),4.99,272
862,6,657,"Manchurian Candidate, The (1962)",4.982,101
862,7,513,"Third Man, The (1949)",4.973,45
862,8,488,Sunset Blvd. (1950),4.939,47
862,9,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.934,44
862,10,427,To Kill a Mockingbird (1962),4.922,176
863,1,483,Casablanca (1942),4.364,178
863,2,480,North by Northwest (1959),4.226,134
863,3,427,To Kill a Mockingbird (1962),4.211,176
863,4,408,"Close Shave, A (1995)",4.208,89
863,5,513,"Third Man, The (1949)",4.2,45
863,6,318,Schindler's List (1993),4.188,234
863,7,64,"Shawshank Redemption, The (1994)",4.187,201
863,8,127,"Godfather, The (1972)",4.18,308
863,9,178,12 Angry Men (1957),4.161,89
863,10,603,Rear Window (1954),4.149,155
864,1,513,"Third Man, The (1949)",4.697,45
864,2,12,"Usual Suspects, The (1995)",4.621,202
864,3,923,Raise the Red Lantern (1991),4.593,43
864,4,488,Sunset Blvd. (1950),4.589,47
864,5,272,Good Will Hunting (1997),4.576,155
864,6,480,North by Northwest (1959),4.559,134
864,7,427,To Kill a Mockingbird (1962),4.552,176
864,8,251,Shall We Dance? (1996),4.548,31
864,9,515,"Boot, Das (1981)",4.536,148
864,10,199,"Bridge on the River Kwai, The (1957)",4.522,126
865,1,178,12 Angry Men (1957),3.651,89
865,2,603,Rear Window (1954),3.626,155
865,3,483,Casablanca (1942),3.617,178
865,4,192,Raging Bull (1980),3.598,85
865,5,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),3.591,146
865,6,357,One Flew Over the Cuckoo's Nest (1975),3.567,200
865,7,318,Schindler's List (1993),3.565,234
865,8,98,"Silence of the Lambs, The (1991)",3.502,290
865,9,657,"Manchurian Candidate, The (1962)",3.497,101
865,10,480,North by Northwest (1959),3.488,134
866,1,318,Schindler's List (1993),3.893,234
866,2,408,"Close Shave, A (1995)",3.876,89
866,3,64,"Shawshank Redemption, The (1994)",3.843,201
866,4,483,Casablanca (1942),3.834,178
866,5,513,"Third Man, The (1949)",3.746,45
866,6,178,12 Angry Men (1957),3.737,89
866,7,114,Wallace & Gromit: The Best of Aardman Animation (1996),3.681,44
866,8,488,Sunset Blvd. (1950),3.678,47
866,9,603,Rear Window (1954),3.676,155
866,10,169,"Wrong Trousers, The (1993)",3.672,87
867,1,408,"Close Shave, A (1995)",4.894,89
867,2,178,12 Angry Men (1957),4.769,89
867,3,169,"Wrong Trousers, The (1993)",4.709,87
867,4,657,"Manchurian Candidate, The (1962)",4.706,101
867,5,285,Secrets & Lies (1996),4.703,124
867,6,427,To Kill a Mockingbird (1962),4.679,176
867,7,64,"Shawshank Redemption, The (1994)",4.677,201
867,8,488,Sunset Blvd. (1950),4.648,47
867,9,647,Ran (1985),4.644,50
867,10,192,Raging Bull (1980),4.635,85
868,1,483,Casablanca (1942),3.997,178
868,2,513,"Third Man, The (1949)",3.97,45
868,3,127,"Godfather, The (1972)",3.917,308
868,4,480,North by Northwest (1959),3.877,134
868,5,223,Sling Blade (1996),3.857,100
868,6,647,Ran (1985),3.856,50
868,7,64,"Shawshank Redemption, The (1994)",3.847,201
868,8,272,Good Will Hunting (1997),3.838,155
868,9,192,Raging Bull (1980),3.798,85
868,10,318,Schindler's List (1993),3.79,234
869,1,318,Schindler's List (1993),3.991,234
869,2,408,"Close Shave, A (1995)",3.958,89
869,3,513,"Third Man, The (1949)",3.874,45
869,4,357,One Flew Over the Cuckoo's Nest (1975),3.867,200
869,5,483,Casablanca (1942),3.866,178
869,6,285,Secrets & Lies (1996),3.855,124
869,7,272,Good Will Hunting (1997),3.829,155
869,8,178,12 Angry Men (1957),3.822,89
869,9,603,Rear Window (1954),3.821,155
869,10,64,"Shawshank Redemption, The (1994)",3.815,201
870,1,513,"Third Man, The (1949)",4.217,45
870,2,408,"Close Shave, A (1995)",4.208,89
870,3,64,"Shawshank Redemption, The (1994)",4.141,201
870,4,285,Secrets & Lies (1996),4.099,124
870,5,603,Rear Window (1954),4.057,155
870,6,190,Henry V (1989),4.033,85
870,7,515,"Boot, Das (1981)",4.027,148
870,8,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.019,44
870,9,488,Sunset Blvd. (1950),4.013,47
870,10,100,Fargo (1996),4.002,376
871,1,408,"Close Shave, A (1995)",4.427,89
871,2,64,"Shawshank Redemption, The (1994)",4.378,201
871,3,318,Schindler's List (1993),4.357,234
871,4,169,"Wrong Trousers, The (1993)",4.343,87
871,5,483,Casablanca (1942),4.332,178
871,6,178,12 Angry Men (1957),4.297,89
871,7,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.294,44
871,8,513,"Third Man, The (1949)",4.269,45
871,9,357,One Flew Over the Cuckoo's Nest (1975),4.226,200
871,10,480,North by Northwest (1959),4.225,134
872,1,169,"Wrong Trousers, The (1993)",4.688,87
872,2,408,"Close Shave, A (1995)",4.653,89
872,3,64,"Shawshank Redemption, The (1994)",4.576,201
872,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.517,44
872,5,483,Casablanca (1942),4.507,178
872,6,178,12 Angry Men (1957),4.501,89
872,7,513,"Third Man, The (1949)",4.492,45
872,8,603,Rear Window (1954),4.47,155
872,9,480,North by Northwest (1959),4.456,134
872,10,174,Raiders of the Lost Ark (1981),4.453,317
873,1,408,"Close Shave, A (1995)",3.946,89
873,2,318,Schindler's List (1993),3.873,234
873,3,178,12 Angry Men (1957),3.822,89
873,4,357,One Flew Over the Cuckoo's Nest (1975),3.8,200
873,5,64,"Shawshank Redemption, The (1994)",3.798,201
873,6,483,Casablanca (1942),3.792,178
873,7,488,Sunset Blvd. (1950),3.783,47
873,8,657,"Manchurian Candidate, The (1962)",3.778,101
873,9,169,"Wrong Trousers, The (1993)",3.774,87
873,10,480,North by Northwest (1959),3.762,134
874,1,408,"Close Shave, A (1995)",4.56,89
874,2,169,"Wrong Trousers, The (1993)",4.546,87
874,3,12,"Usual Suspects, The (1995)",4.452,202
874,4,64,"Shawshank Redemption, The (1994)",4.442,201
874,5,318,Schindler's List (1993),4.43,234
874,6,98,"Silence of the Lambs, The (1991)",4.414,290
874,7,178,12 Angry Men (1957),4.407,89
874,8,483,Casablanca (1942),4.394,178
874,9,357,One Flew Over the Cuckoo's Nest (1975),4.39,200
874,10,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.37,44
875,1,408,"Close Shave, A (1995)",4.764,89
875,2,483,Casablanca (1942),4.693,178
875,3,64,"Shawshank Redemption, The (1994)",4.631,201
875,4,318,Schindler's List (1993),4.618,234
875,5,178,12 Angry Men (1957),4.571,89
875,6,513,"Third Man, The (1949)",4.561,45
875,7,427,To Kill a Mockingbird (1962),4.558,176
875,8,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.537,44
875,9,50,Star Wars (1977),4.534,438
875,10,313,Titanic (1997),4.526,272
876,1,408,"Close Shave, A (1995)",4.738,89
876,2,169,"Wrong Trousers, The (1993)",4.63,87
876,3,483,Casablanca (1942),4.587,178
876,4,50,Star Wars (1977),4.553,438
876,5,64,"Shawshank Redemption, The (1994)",4.545,201
876,6,513,"Third Man, The (1949)",4.538,45
876,7,12,"Usual Suspects, The (1995)",4.536,202
